track,impl,mode,workload,class,n,successes,oracle_passes,p50_ms,p95_ms,p99_ms,avg_ms,avg_cpu_user_ms,avg_cpu_system_ms,avg_max_rss_kb,avg_throughput_mb_s
e2e,json-canon,canonicalize,array-2048,valid,9,9,9,6.841118,7.724737,7.847365,6.871476,5.099000,3.733000,9264.444444,13.818556
e2e,schubfach,canonicalize,array-2048,valid,9,9,9,5.434663,5.733687,5.828485,5.221370,3.477556,2.538889,9263.555556,18.181975
e2e,json-canon,verify,array-2048,valid,9,9,9,6.976918,7.593997,7.613254,6.967551,6.022556,2.901333,9253.333333,13.582597
e2e,schubfach,verify,array-2048,valid,9,9,9,5.389417,5.880660,6.001348,5.373443,3.998000,3.332444,9275.555556,17.628365
e2e,json-canon,canonicalize,array-256,valid,9,9,9,1.958383,2.245219,2.257551,2.015868,0.709778,1.383556,9232.888889,5.682321
e2e,schubfach,canonicalize,array-256,valid,9,9,9,1.944361,2.310435,2.391365,1.919625,0.550000,1.436556,9296.888889,6.039712
e2e,json-canon,verify,array-256,valid,9,9,9,2.247491,2.807242,2.835157,2.241422,0.693667,1.610778,9307.111111,5.178997
e2e,schubfach,verify,array-256,valid,9,9,9,1.703821,2.372889,2.379150,1.833559,0.515111,1.376889,9286.666667,6.439058
e2e,json-canon,canonicalize,bad-literal,invalid,9,0,9,1.691340,1.803128,1.822190,1.520121,0.493000,1.094333,9296.888889,0.000000
e2e,schubfach,canonicalize,bad-literal,invalid,9,0,9,1.242446,1.638186,1.647829,1.344577,0.375889,1.041556,9264.444444,0.000000
e2e,json-canon,verify,bad-literal,invalid,9,0,9,1.681221,1.838988,1.871778,1.551113,0.366000,1.233556,9253.333333,0.000000
e2e,schubfach,verify,bad-literal,invalid,9,0,9,1.169237,1.621512,1.629962,1.273671,0.245111,1.069333,9244.000000,0.000000
e2e,json-canon,canonicalize,bad-number-leading-zero,invalid,9,0,9,1.628539,1.854227,1.886856,1.544413,0.095111,1.508667,9275.555556,0.000000
e2e,schubfach,canonicalize,bad-number-leading-zero,invalid,9,0,9,1.574193,1.803952,1.817388,1.451062,0.292889,1.211111,9253.333333,0.000000
e2e,json-canon,verify,bad-number-leading-zero,invalid,9,0,9,1.798427,1.886537,1.887176,1.561389,0.210556,1.407556,9254.222222,0.000000
e2e,schubfach,verify,bad-number-leading-zero,invalid,9,0,9,1.661460,1.770376,1.805098,1.539653,0.432111,1.193333,9276.444444,0.000000
e2e,json-canon,canonicalize,bad-unicode-escape,invalid,9,0,9,1.551815,1.850717,1.878535,1.541790,0.266000,1.334556,9221.777778,0.000000
e2e,schubfach,canonicalize,bad-unicode-escape,invalid,9,0,9,1.475688,1.685500,1.694969,1.427748,0.000000,1.442444,9285.777778,0.000000
e2e,json-canon,verify,bad-unicode-escape,invalid,9,0,9,1.511889,1.923178,1.938247,1.542115,0.180778,1.431667,9254.222222,0.000000
e2e,schubfach,verify,bad-unicode-escape,invalid,9,0,9,1.171602,1.720301,1.726211,1.373802,0.314667,1.108778,9222.666667,0.000000
e2e,json-canon,canonicalize,canonical-minimal,valid,9,9,9,1.814665,1.868058,1.870631,1.566808,0.216111,1.413556,9284.888889,0.004459
e2e,schubfach,canonicalize,canonical-minimal,valid,9,9,9,1.406712,1.684588,1.699529,1.390538,0.095667,1.340778,9274.666667,0.004974
e2e,json-canon,verify,canonical-minimal,valid,9,9,9,1.730827,1.894816,1.905727,1.627576,0.344333,1.351222,9242.222222,0.004236
e2e,schubfach,verify,canonical-minimal,valid,9,9,9,1.578755,1.747737,1.771003,1.482649,0.162889,1.367333,9284.888889,0.004639
e2e,json-canon,canonicalize,control-escapes,valid,9,9,9,1.716464,1.805782,1.809536,1.575824,0.172444,1.451111,9285.777778,0.036590
e2e,schubfach,canonicalize,control-escapes,valid,9,9,9,1.646578,1.705048,1.712959,1.487834,0.191222,1.352000,9275.555556,0.039217
e2e,json-canon,verify,control-escapes,valid,9,9,9,1.541984,1.886200,1.906750,1.556704,0.536000,1.084778,9296.000000,0.037716
e2e,schubfach,verify,control-escapes,valid,9,9,9,1.606822,1.815819,1.880153,1.546037,0.227000,1.366222,9264.444444,0.037517
e2e,json-canon,canonicalize,deep-64,valid,9,9,9,1.685435,1.887344,1.911066,1.551270,0.186333,1.439667,9285.777778,0.326234
e2e,schubfach,canonicalize,deep-64,valid,9,9,9,1.286156,1.760922,1.766704,1.418864,0.477333,1.009444,9265.333333,0.354559
e2e,json-canon,verify,deep-64,valid,9,9,9,1.280306,1.799326,1.850177,1.391299,0.209778,1.240333,9266.222222,0.357434
e2e,schubfach,verify,deep-64,valid,9,9,9,1.620007,1.795844,1.806719,1.509621,0.453444,1.100778,9307.111111,0.332107
