timestamp,session_id,track,impl,mode,workload,case_id,class,run,ok,expected_ok,passes_oracle,exit_code,duration_ns,cpu_user_ns,cpu_system_ns,max_rss_kb,input_bytes,output_bytes,output_sha256,expected_sha256,stderr_excerpt,error_class,expected_error_class
2026-03-06T02:51:06.979659315Z,12,e2e,schubfach-rs,canonicalize,nested-mixed,WL-canonicalize-nested-mixed,valid,0,true,true,true,0,531314,0,440000,11600,49,49,65a0f92be518858b96f594ca09c924339038d38fef500f5fe20c7d3066c3de1b,65a0f92be518858b96f594ca09c924339038d38fef500f5fe20c7d3066c3de1b,,none,
2026-03-06T02:51:06.980724469Z,14,e2e,schubfach,canonicalize,verify-whitespace,WL-canonicalize-verify-whitespace,valid,0,true,true,true,0,1046955,1090000,0,11600,24,17,efbd0040190fb0871831e606c581f8a66db79d8e2bb836745a70051306956070,efbd0040190fb0871831e606c581f8a66db79d8e2bb836745a70051306956070,,none,
2026-03-06T02:51:06.981287525Z,14,e2e,schubfach-rs,verify,unicode,WL-verify-unicode,valid,0,true,true,true,0,557752,516000,0,11600,96,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,ok\n,unknown,
2026-03-06T02:51:06.981865461Z,9,e2e,schubfach-rs,canonicalize,unicode,WL-canonicalize-unicode,valid,0,true,true,true,0,560051,520000,0,11600,98,96,2447c3101ab38afe7705a309df116f7bc8b15b357ed58184586ad307721d9ed6,2447c3101ab38afe7705a309df116f7bc8b15b357ed58184586ad307721d9ed6,,none,
2026-03-06T02:51:06.982573947Z,14,e2e,json-canon-rs,canonicalize,escaped-key-order,WL-canonicalize-escaped-key-order,valid,0,true,true,true,0,687073,0,627000,11600,18,13,43258cff783fe7036d8a43033f830adfc60ec037382473548ac742b888292777,43258cff783fe7036d8a43033f830adfc60ec037382473548ac742b888292777,,none,
2026-03-06T02:51:06.984323757Z,1,e2e,schubfach,canonicalize,nested-mixed,WL-canonicalize-nested-mixed,valid,0,true,true,true,0,1730798,0,1816000,11600,49,49,65a0f92be518858b96f594ca09c924339038d38fef500f5fe20c7d3066c3de1b,65a0f92be518858b96f594ca09c924339038d38fef500f5fe20c7d3066c3de1b,,none,
2026-03-06T02:51:06.985487363Z,1,e2e,json-canon,verify,invalid-escape,WL-verify-invalid-escape,invalid,0,false,false,true,2,1147769,0,1218000,11600,12,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,"error: jcserr: INVALID_GRAMMAR at byte 6: invalid escape character ""x""\n",invalid_grammar,
2026-03-06T02:51:06.987355657Z,14,e2e,json-canon,canonicalize,trailing-comma,WL-canonicalize-trailing-comma,invalid,0,false,false,true,2,1859100,0,1940000,11600,8,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,"error: jcserr: INVALID_GRAMMAR at byte 8: expected ""\"""", got ""}""\n",invalid_grammar,
2026-03-06T02:51:06.988488141Z,12,e2e,schubfach,verify,deep-64,WL-verify-deep-64,valid,0,true,true,true,0,1127434,0,1193000,11600,510,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,ok\n,unknown,
2026-03-06T02:51:06.990362289Z,9,e2e,json-canon,verify,numeric-boundary,WL-verify-numeric-boundary,valid,0,true,true,true,0,1870553,1974000,0,11600,98,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,ok\n,unknown,
2026-03-06T02:51:06.99213206Z,2,e2e,json-canon,verify,small,WL-verify-small,valid,0,true,true,true,0,1766296,915000,915000,11600,42,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,ok\n,unknown,
2026-03-06T02:51:06.993323172Z,2,e2e,json-canon,canonicalize,canonical-minimal,WL-canonicalize-canonical-minimal,valid,0,true,true,true,0,1175323,0,1255000,11600,7,7,015abd7f5cc57a2dd94b7590f04ad8084273905ee33ec5cebeae62276a97f862,015abd7f5cc57a2dd94b7590f04ad8084273905ee33ec5cebeae62276a97f862,,none,
2026-03-06T02:51:06.994453933Z,11,e2e,json-canon,verify,bad-number-leading-zero,WL-verify-bad-number-leading-zero,invalid,0,false,false,true,2,1112974,0,1184000,11600,8,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,error: jcserr: INVALID_GRAMMAR at byte 6: leading zero in number\n,invalid_grammar,
2026-03-06T02:51:06.994890999Z,14,e2e,schubfach-rs,canonicalize,escaped-key-order,WL-canonicalize-escaped-key-order,valid,0,true,true,true,0,428665,370000,0,11600,18,13,43258cff783fe7036d8a43033f830adfc60ec037382473548ac742b888292777,43258cff783fe7036d8a43033f830adfc60ec037382473548ac742b888292777,,none,
2026-03-06T02:51:06.995612951Z,8,e2e,json-canon-rs,canonicalize,number-heavy,WL-canonicalize-number-heavy,valid,0,true,true,true,0,709214,666000,0,11600,140,136,8d98ccd268037bc4c860591503763468964d8778b94ffd1a27008aa9fe8736be,8d98ccd268037bc4c860591503763468964d8778b94ffd1a27008aa9fe8736be,,none,
2026-03-06T02:51:06.997553978Z,10,e2e,json-canon,verify,deep-64,WL-verify-deep-64,valid,0,true,true,true,0,1931113,0,2019000,11600,510,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,ok\n,unknown,
