track,impl,mode,workload,class,n,successes,oracle_passes,p50_ms,p95_ms,p99_ms,avg_ms,avg_cpu_user_ms,avg_cpu_system_ms,avg_max_rss_kb,avg_throughput_mb_s
e2e,json-canon,canonicalize,array-2048,valid,15,15,15,7.439312,8.600931,8.613401,7.458705,5.888933,3.394467,14058.133333,12.765100
e2e,json-canon-rs,canonicalize,array-2048,valid,15,15,15,4.330458,5.031156,5.075061,4.493925,3.389400,0.916333,14493.333333,21.163082
e2e,schubfach,canonicalize,array-2048,valid,15,15,15,5.489864,6.289909,6.416322,5.472415,3.701133,2.578267,14275.200000,17.398032
e2e,schubfach-rs,canonicalize,array-2048,valid,15,15,15,2.595717,3.541909,3.872747,2.602228,1.809467,0.555133,14105.066667,37.754751
e2e,json-canon,verify,array-2048,valid,15,15,15,6.911237,8.490643,8.767904,7.244756,6.273933,2.975467,14189.066667,13.136029
e2e,json-canon-rs,verify,array-2048,valid,15,15,15,4.276783,5.915294,6.013953,4.524547,4.006467,0.399467,13718.400000,21.394208
e2e,schubfach,verify,array-2048,valid,15,15,15,5.757346,7.120425,7.364779,5.873656,4.551067,3.122067,13945.333333,16.239055
e2e,schubfach-rs,verify,array-2048,valid,15,15,15,2.220766,3.046029,3.067597,2.344253,1.299933,0.992067,14158.400000,41.287185
e2e,json-canon,canonicalize,array-256,valid,15,15,15,1.921370,2.909748,2.910346,2.115722,0.906467,1.286133,14185.066667,5.544700
e2e,json-canon-rs,canonicalize,array-256,valid,15,15,15,1.343611,1.371064,1.381639,1.219905,0.767200,0.391267,13630.933333,9.542083
e2e,schubfach,canonicalize,array-256,valid,15,15,15,2.065802,2.480276,2.619886,2.014917,0.643867,1.419267,14598.933333,5.798804
e2e,schubfach-rs,canonicalize,array-256,valid,15,15,15,0.898030,0.967378,0.976872,0.848181,0.477867,0.307867,14276.533333,13.664180
e2e,json-canon,verify,array-256,valid,15,15,15,1.915460,2.911917,2.913316,2.081092,0.669867,1.485000,14769.066667,5.621343
e2e,json-canon-rs,verify,array-256,valid,15,15,15,0.980915,1.366517,1.391481,1.090037,0.525733,0.487133,14304.533333,10.732949
e2e,schubfach,verify,array-256,valid,15,15,15,2.070052,2.475559,2.487163,1.965329,0.840400,1.191600,13998.400000,6.003221
e2e,schubfach-rs,verify,array-256,valid,15,15,15,0.876461,0.911576,0.912400,0.831464,0.550867,0.222267,14462.933333,13.963554
e2e,json-canon,canonicalize,bad-literal,invalid,15,0,15,1.732722,1.923570,1.948984,1.593733,0.400933,1.249933,13949.333333,0.000000
e2e,json-canon-rs,canonicalize,bad-literal,invalid,15,0,15,0.629367,0.707551,0.718501,0.605082,0.208333,0.330733,14275.466667,0.000000
e2e,schubfach,canonicalize,bad-literal,invalid,15,0,15,1.360636,1.822098,1.847672,1.359243,0.030600,1.362000,14372.533333,0.000000
e2e,schubfach-rs,canonicalize,bad-literal,invalid,15,0,15,0.556796,0.628426,0.630460,0.555997,0.261267,0.231267,14572.000000,0.000000
e2e,json-canon,verify,bad-literal,invalid,15,0,15,1.611910,1.869297,1.896044,1.561139,0.106267,1.492000,14555.466667,0.000000
e2e,json-canon-rs,verify,bad-literal,invalid,15,0,15,0.601481,0.676481,0.678899,0.583673,0.246867,0.280333,14081.333333,0.000000
e2e,schubfach,verify,bad-literal,invalid,15,0,15,1.357288,1.773094,1.783353,1.417548,0.135200,1.301533,14020.533333,0.000000
e2e,schubfach-rs,verify,bad-literal,invalid,15,0,15,0.449982,0.593619,0.609067,0.489043,0.288467,0.142667,14555.200000,0.000000
e2e,json-canon,canonicalize,bad-number-leading-zero,invalid,15,0,15,1.702373,1.910541,1.913089,1.597358,0.291267,1.353333,14562.133333,0.000000
e2e,json-canon-rs,canonicalize,bad-number-leading-zero,invalid,15,0,15,0.585020,0.636690,0.654896,0.547088,0.387067,0.101400,14381.333333,0.000000
e2e,schubfach,canonicalize,bad-number-leading-zero,invalid,15,0,15,1.262368,2.102298,3.165056,1.375282,0.236667,1.045067,14078.133333,0.000000
e2e,schubfach-rs,canonicalize,bad-number-leading-zero,invalid,15,0,15,0.507275,0.628973,0.645898,0.517317,0.267867,0.186933,14141.866667,0.000000
e2e,json-canon,verify,bad-number-leading-zero,invalid,15,0,15,1.563110,1.984794,2.006650,1.593585,0.125933,1.500800,14392.000000,0.000000
e2e,json-canon-rs,verify,bad-number-leading-zero,invalid,15,0,15,0.647094,0.741733,0.750726,0.639143,0.454800,0.116600,14350.666667,0.000000
e2e,schubfach,verify,bad-number-leading-zero,invalid,15,0,15,1.574017,1.744424,1.773058,1.469612,0.275400,1.239133,14388.266667,0.000000
e2e,schubfach-rs,verify,bad-number-leading-zero,invalid,15,0,15,0.566796,0.610997,0.611120,0.549988,0.259133,0.235800,14398.133333,0.000000
