timestamp,session_id,track,impl,mode,workload,case_id,class,run,ok,expected_ok,passes_oracle,exit_code,duration_ns,cpu_user_ns,cpu_system_ns,max_rss_kb,input_bytes,output_bytes,output_sha256,expected_sha256,stderr_excerpt,error_class,expected_error_class
2026-03-05T06:06:45.701979201Z,2,e2e,schubfach,verify,canonical-minimal,WL-verify-canonical-minimal,valid,2,true,true,true,0,6155640,4272000,2136000,8560,7,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,ok\n,unknown,
2026-03-05T06:06:45.708137221Z,2,e2e,json-canon,verify,numeric-boundary,WL-verify-numeric-boundary,valid,2,true,true,true,0,6121198,952000,5714000,8560,98,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,ok\n,unknown,
2026-03-05T06:06:45.741409105Z,1,e2e,json-canon,canonicalize,array-2048,WL-canonicalize-array-2048,valid,1,true,true,true,0,32840200,28215000,12092000,8560,98901,98901,082bc182e046b83a75b215ec8909feb81973a530f133b372bc442e7b021a910f,082bc182e046b83a75b215ec8909feb81973a530f133b372bc442e7b021a910f,,none,
2026-03-05T06:06:45.776369894Z,2,e2e,json-canon,verify,array-2048,WL-verify-array-2048,valid,2,true,true,true,0,34913060,29934000,14451000,8560,98901,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,ok\n,unknown,
2026-03-05T06:06:45.783755728Z,0,e2e,json-canon,canonicalize,canonical-minimal,WL-canonicalize-canonical-minimal,valid,0,true,true,true,0,7294923,1087000,6524000,8560,7,7,015abd7f5cc57a2dd94b7590f04ad8084273905ee33ec5cebeae62276a97f862,015abd7f5cc57a2dd94b7590f04ad8084273905ee33ec5cebeae62276a97f862,,none,
2026-03-05T06:06:45.792260381Z,1,e2e,json-canon,verify,small,WL-verify-small,valid,1,true,true,true,0,8458697,3407000,5678000,8560,42,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,ok\n,unknown,
2026-03-05T06:06:45.799843209Z,2,e2e,schubfach,canonicalize,bad-number-leading-zero,WL-canonicalize-bad-number-leading-zero,invalid,2,false,false,true,2,7484894,0,7786000,8560,8,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,error: jcserr: INVALID_GRAMMAR at byte 6: leading zero in number\n,invalid_grammar,
2026-03-05T06:06:45.805362126Z,2,e2e,schubfach,verify,bad-unicode-escape,WL-verify-bad-unicode-escape,invalid,2,false,false,true,2,5451990,2901000,2901000,8560,14,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,"error: jcserr: INVALID_GRAMMAR at byte 6: invalid hex in \u escape: ""12G4""\n",invalid_grammar,
2026-03-05T06:06:45.812480778Z,1,e2e,schubfach,verify,control-escapes,WL-verify-control-escapes,valid,1,true,true,true,0,7075039,2406000,4812000,8560,59,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,ok\n,unknown,
2026-03-05T06:06:45.820558838Z,0,e2e,json-canon,canonicalize,truncated,WL-canonicalize-truncated,invalid,0,false,false,true,2,8016866,2367000,5918000,8560,12,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,"error: jcserr: INVALID_GRAMMAR at byte 11: expected ',' or ']' in array, got ""}""\n",invalid_grammar,
2026-03-05T06:06:45.82583096Z,1,e2e,schubfach,canonicalize,raw-control-char,WL-canonicalize-raw-control-char,invalid,1,false,false,true,2,5216692,2441000,3255000,8560,9,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,error: jcserr: INVALID_GRAMMAR at byte 6: unescaped control character 0x01 in string\n,invalid_grammar,
2026-03-05T06:06:45.833361919Z,1,e2e,json-canon,canonicalize,negative-zero,WL-canonicalize-negative-zero,invalid,1,false,false,true,2,7462548,1108000,6651000,8560,10,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,error: jcserr: NUMBER_NEGZERO at byte 5: negative zero token is not allowed\n,number_negzero,
2026-03-05T06:06:45.84048991Z,2,e2e,schubfach,canonicalize,surrogate-pair,WL-canonicalize-surrogate-pair,valid,2,true,true,true,0,7014185,1040000,6241000,8560,29,21,6d208afaef865872b574468ca33ee4be5f0aaf7201a6aa7d3b40b05f1c7065ed,6d208afaef865872b574468ca33ee4be5f0aaf7201a6aa7d3b40b05f1c7065ed,,none,
2026-03-05T06:06:45.848654198Z,1,e2e,schubfach,verify,array-256,WL-verify-array-256,valid,1,true,true,true,0,8114546,1089000,7624000,8560,11914,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,ok\n,unknown,
2026-03-05T06:06:45.85516229Z,0,e2e,schubfach,canonicalize,verify-whitespace,WL-canonicalize-verify-whitespace,valid,0,true,true,true,0,6408986,2234000,4468000,8560,24,17,efbd0040190fb0871831e606c581f8a66db79d8e2bb836745a70051306956070,efbd0040190fb0871831e606c581f8a66db79d8e2bb836745a70051306956070,,none,
2026-03-05T06:06:45.863210808Z,0,e2e,json-canon,canonicalize,lone-high-surrogate,WL-canonicalize-lone-high-surrogate,invalid,0,false,false,true,2,7949206,2101000,6303000,8560,14,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,error: jcserr: LONE_SURROGATE at byte 6: lone high surrogate U+D800 (no following \u)\n,lone_surrogate,
