track,impl,mode,workload,class,n,successes,oracle_passes,p50_ms,p95_ms,p99_ms,avg_ms,avg_cpu_user_ms,avg_cpu_system_ms,avg_max_rss_kb,avg_throughput_mb_s
e2e,json-canon,canonicalize,array-2048,valid,7,7,7,15.360157,34.270231,34.774070,17.999183,13.328714,8.613429,9313.142857,7.297597
e2e,schubfach,canonicalize,array-2048,valid,7,7,7,22.352744,25.581889,26.350451,19.555606,12.631143,10.668714,9313.142857,5.607101
e2e,json-canon,verify,array-2048,valid,7,7,7,31.725782,34.644953,34.679935,28.189048,24.131714,11.505857,9313.142857,4.396989
e2e,schubfach,verify,array-2048,valid,7,7,7,26.055710,28.170704,28.426474,23.157123,17.987286,13.247571,9276.571429,4.468302
e2e,json-canon,canonicalize,array-256,valid,7,7,7,9.617853,9.990814,10.064160,7.930486,2.891857,5.615571,9349.714286,1.981542
e2e,schubfach,canonicalize,array-256,valid,7,7,7,8.058549,8.986943,8.991953,6.774737,2.761571,4.458000,9313.142857,2.355966
e2e,json-canon,verify,array-256,valid,7,7,7,9.674790,11.287043,11.588678,8.913518,3.329857,6.295571,9313.142857,1.688144
e2e,schubfach,verify,array-256,valid,7,7,7,8.165142,8.700126,8.702780,7.128785,1.978143,5.620857,9276.571429,2.229078
e2e,json-canon,canonicalize,bad-literal,invalid,7,0,7,6.150025,7.543875,7.909925,5.900823,1.181143,5.117714,9276.571429,0.000000
e2e,schubfach,canonicalize,bad-literal,invalid,7,0,7,5.411684,5.923128,5.977280,4.842462,1.018714,4.108143,9349.714286,0.000000
e2e,json-canon,verify,bad-literal,invalid,7,0,7,3.961259,6.480349,6.602275,4.540101,0.713000,4.160143,9313.142857,0.000000
e2e,schubfach,verify,bad-literal,invalid,7,0,7,3.663708,6.569859,6.844355,3.821446,1.276857,2.775286,9422.857143,0.000000
e2e,json-canon,canonicalize,bad-number-leading-zero,invalid,7,0,7,6.068741,6.544580,6.657100,6.147515,1.195857,5.355714,9276.571429,0.000000
e2e,schubfach,canonicalize,bad-number-leading-zero,invalid,7,0,7,5.758755,6.272666,6.311268,5.225579,0.998143,4.474429,9386.285714,0.000000
e2e,json-canon,verify,bad-number-leading-zero,invalid,7,0,7,3.762335,7.492590,7.493036,4.701681,1.402000,3.563571,9240.000000,0.000000
e2e,schubfach,verify,bad-number-leading-zero,invalid,7,0,7,5.812442,7.137515,7.495772,5.986445,0.392857,5.967143,9276.571429,0.000000
e2e,json-canon,canonicalize,bad-unicode-escape,invalid,7,0,7,6.354118,7.222148,7.224417,5.390476,0.815714,4.993000,9386.285714,0.000000
e2e,schubfach,canonicalize,bad-unicode-escape,invalid,7,0,7,5.853559,7.507950,7.536377,5.438570,1.199857,4.541429,9386.285714,0.000000
e2e,json-canon,verify,bad-unicode-escape,invalid,7,0,7,4.208497,7.482234,7.844387,4.394317,1.114857,3.548571,9349.714286,0.000000
e2e,schubfach,verify,bad-unicode-escape,invalid,7,0,7,3.738163,5.792002,5.805146,3.744451,1.126429,2.859714,9240.000000,0.000000
e2e,json-canon,canonicalize,canonical-minimal,valid,7,7,7,6.534287,6.826603,6.838285,6.474569,1.268571,5.616714,9240.000000,0.001034
e2e,schubfach,canonicalize,canonical-minimal,valid,7,7,7,5.393519,5.860937,5.902107,4.881424,1.090000,4.033714,9349.714286,0.001952
e2e,json-canon,verify,canonical-minimal,valid,7,7,7,5.888199,7.225510,7.409376,5.031491,1.517143,3.780143,9386.285714,0.001994
e2e,schubfach,verify,canonical-minimal,valid,7,7,7,5.221791,5.952374,5.970435,4.346870,0.782857,3.857857,9313.142857,0.002006
e2e,json-canon,canonicalize,control-escapes,valid,7,7,7,5.979456,6.703028,6.926990,5.386657,1.338143,4.480429,9349.714286,0.013443
e2e,schubfach,canonicalize,control-escapes,valid,7,7,7,2.128816,7.076424,7.238034,3.742279,0.521000,3.428143,9313.142857,0.025095
e2e,json-canon,verify,control-escapes,valid,7,7,7,6.101484,7.606972,7.874831,6.434537,1.858857,4.963000,9313.142857,0.008858
e2e,schubfach,verify,control-escapes,valid,7,7,7,5.641009,7.185627,7.560877,5.195466,1.000857,4.488857,9349.714286,0.011707
e2e,json-canon,canonicalize,deep-64,valid,7,7,7,6.456047,7.452083,7.490383,6.597195,2.057714,5.028429,9386.285714,0.074351
e2e,schubfach,canonicalize,deep-64,valid,7,7,7,5.814672,6.843092,6.912491,5.103507,0.871286,4.550857,9276.571429,0.116842
e2e,json-canon,verify,deep-64,valid,7,7,7,6.431690,8.132725,8.528119,6.243239,1.187857,5.445857,9276.571429,0.082615
e2e,schubfach,verify,deep-64,valid,7,7,7,5.927482,6.731447,6.873285,4.994866,1.538143,3.717857,9349.714286,0.129973
e2e,json-canon,canonicalize,duplicate-decoded-key,invalid,7,0,7,5.257248,7.900110,8.355998,5.482955,0.790000,5.114286,9349.714286,0.000000
e2e,schubfach,canonicalize,duplicate-decoded-key,invalid,7,0,7,3.286499,5.821042,5.926277,3.818287,1.157571,2.876143,9240.000000,0.000000
e2e,json-canon,verify,duplicate-decoded-key,invalid,7,0,7,6.239097,6.997425,7.040973,4.467281,1.670857,3.043286,9313.142857,0.000000
e2e,schubfach,verify,duplicate-decoded-key,invalid,7,0,7,5.512862,6.119573,6.120514,4.427994,0.897571,3.732714,9349.714286,0.000000
e2e,json-canon,canonicalize,duplicate-key,invalid,7,0,7,6.230823,7.763052,8.228761,5.574680,1.099571,4.728714,9276.571429,0.000000
e2e,schubfach,canonicalize,duplicate-key,invalid,7,0,7,5.438262,5.870655,5.921023,4.938231,0.885286,4.408000,9313.142857,0.000000
e2e,json-canon,verify,duplicate-key,invalid,7,0,7,6.006664,7.337354,7.699844,4.730103,1.455857,3.588429,9313.142857,0.000000
e2e,schubfach,verify,duplicate-key,invalid,7,0,7,5.565850,6.866077,7.205600,4.244556,0.581857,3.906143,9349.714286,0.000000
e2e,json-canon,canonicalize,escaped-key-order,valid,7,7,7,6.134210,7.438379,7.712160,5.376716,1.153571,4.566429,9313.142857,0.004040
e2e,schubfach,canonicalize,escaped-key-order,valid,7,7,7,5.376111,7.196700,7.644798,5.305030,0.772429,4.951286,9313.142857,0.004053
e2e,json-canon,verify,escaped-key-order,valid,7,7,7,4.711946,7.615430,7.905091,4.839020,1.586429,3.450143,9349.714286,0.003436
e2e,schubfach,verify,escaped-key-order,valid,7,7,7,5.489839,5.845916,5.913646,4.433623,0.432286,4.246286,9313.142857,0.003419
e2e,json-canon,canonicalize,inf-literal,invalid,7,0,7,5.994664,7.397479,7.593880,4.885553,0.714571,4.410143,9313.142857,0.000000
e2e,schubfach,canonicalize,inf-literal,invalid,7,0,7,5.557030,6.376524,6.462212,5.185196,1.211714,4.342571,9313.142857,0.000000
e2e,json-canon,verify,inf-literal,invalid,7,0,7,5.951871,6.390750,6.416813,5.542673,1.399714,4.529143,9276.571429,0.000000
e2e,schubfach,verify,inf-literal,invalid,7,0,7,5.699035,6.600704,6.627180,4.243738,0.991571,3.439714,9349.714286,0.000000
e2e,json-canon,canonicalize,invalid-escape,invalid,7,0,7,3.852348,6.707444,6.881858,3.902167,0.560429,3.618571,9386.285714,0.000000
e2e,schubfach,canonicalize,invalid-escape,invalid,7,0,7,5.596112,6.337171,6.422482,5.218209,1.130286,4.372143,9349.714286,0.000000
e2e,json-canon,verify,invalid-escape,invalid,7,0,7,6.288681,7.028799,7.082982,5.090536,1.259286,4.183857,9276.571429,0.000000
e2e,schubfach,verify,invalid-escape,invalid,7,0,7,5.684046,7.498774,7.724330,4.986005,0.962714,4.375286,9313.142857,0.000000
e2e,json-canon,canonicalize,lone-high-surrogate,invalid,7,0,7,6.487297,6.920790,7.013827,5.492913,1.432857,4.389571,9276.571429,0.000000
e2e,schubfach,canonicalize,lone-high-surrogate,invalid,7,0,7,5.820048,7.982764,8.015317,6.159324,1.355286,5.199857,9349.714286,0.000000
e2e,json-canon,verify,lone-high-surrogate,invalid,7,0,7,5.851380,6.777301,6.850642,5.172200,1.292286,4.163143,9313.142857,0.000000
e2e,schubfach,verify,lone-high-surrogate,invalid,7,0,7,5.733440,6.252059,6.276803,5.291811,1.040571,4.603571,9276.571429,0.000000
e2e,json-canon,canonicalize,lone-low-surrogate,invalid,7,0,7,6.002403,6.488762,6.570100,5.650071,1.218714,4.733429,9349.714286,0.000000
e2e,schubfach,canonicalize,lone-low-surrogate,invalid,7,0,7,4.278117,6.000425,6.170939,4.032314,0.855143,3.389429,9386.285714,0.000000
e2e,json-canon,verify,lone-low-surrogate,invalid,7,0,7,6.281355,7.194489,7.416255,5.861603,1.608429,4.587857,9313.142857,0.000000
e2e,schubfach,verify,lone-low-surrogate,invalid,7,0,7,4.397330,6.042372,6.180709,4.138277,0.261000,4.089286,9313.142857,0.000000
e2e,json-canon,canonicalize,long-string,valid,7,7,7,6.675849,6.953232,7.002198,5.916673,1.131429,5.253571,9240.000000,3.740697
