timestamp,session_id,track,impl,mode,workload,case_id,class,run,ok,expected_ok,passes_oracle,exit_code,duration_ns,cpu_user_ns,cpu_system_ns,max_rss_kb,input_bytes,output_bytes,output_sha256,expected_sha256,stderr_excerpt,error_class,expected_error_class
2026-03-05T05:57:56.026723671Z,1,verify-only,json-canon,verify,unicode,WL-verify-unicode,valid,1,true,true,true,0,1577546,773000,773000,3520,96,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,ok\n,unknown,
2026-03-05T05:57:56.028179314Z,0,verify-only,json-canon,verify,surrogate-pair,WL-verify-surrogate-pair,valid,0,true,true,true,0,1414940,0,1453000,3840,21,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,ok\n,unknown,
2026-03-05T05:57:56.030210669Z,1,verify-only,json-canon,verify,canonical-minimal,WL-verify-canonical-minimal,valid,1,true,true,true,0,2019956,0,2095000,4000,7,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,ok\n,unknown,
2026-03-05T05:57:56.031925823Z,1,verify-only,schubfach,verify,escaped-key-order,WL-verify-escaped-key-order,valid,1,true,true,true,0,1708593,871000,871000,4000,13,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,ok\n,unknown,
2026-03-05T05:57:56.033108093Z,1,verify-only,json-canon,verify,escaped-key-order,WL-verify-escaped-key-order,valid,1,true,true,true,0,1176581,0,1249000,4000,13,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,ok\n,unknown,
2026-03-05T05:57:56.034227709Z,1,verify-only,json-canon,verify,rfc-key-sorting,WL-verify-rfc-key-sorting,valid,1,true,true,true,0,1112131,0,1162000,4000,180,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,ok\n,unknown,
2026-03-05T05:57:56.035423815Z,1,verify-only,json-canon,verify,nested-mixed,WL-verify-nested-mixed,valid,1,true,true,true,0,1189373,0,1233000,4000,49,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,ok\n,unknown,
2026-03-05T05:57:56.037318546Z,1,verify-only,schubfach,verify,deep-64,WL-verify-deep-64,valid,1,true,true,true,0,1882671,0,1952000,4000,510,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,ok\n,unknown,
2026-03-05T05:57:56.039062605Z,0,verify-only,schubfach,verify,small,WL-verify-small,valid,0,true,true,true,0,1728652,0,1821000,4000,42,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,ok\n,unknown,
2026-03-05T05:57:56.040669087Z,0,verify-only,schubfach,verify,unicode,WL-verify-unicode,valid,0,true,true,true,0,1597519,0,1702000,4000,96,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,ok\n,unknown,
