timestamp,session_id,track,impl,mode,workload,case_id,class,run,ok,expected_ok,passes_oracle,exit_code,duration_ns,cpu_user_ns,cpu_system_ns,max_rss_kb,input_bytes,output_bytes,output_sha256,expected_sha256,stderr_excerpt,error_class,expected_error_class
2026-03-05T16:10:14.962221889Z,0,e2e,json-canon,canonicalize,single-quote,WL-canonicalize-single-quote,invalid,0,false,false,true,2,2012366,0,1403000,8640,7,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,"error: jcserr: INVALID_GRAMMAR at byte 2: expected ""\"""", got ""'""\n",invalid_grammar,
2026-03-05T16:10:14.963902484Z,2,e2e,schubfach,verify,numeric-boundary,WL-verify-numeric-boundary,valid,2,true,true,true,0,1657487,860000,860000,8640,98,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,ok\n,unknown,
2026-03-05T16:10:14.966307775Z,2,e2e,schubfach,canonicalize,lone-high-surrogate,WL-canonicalize-lone-high-surrogate,invalid,2,false,false,true,2,2369928,0,2368000,8640,14,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,error: jcserr: LONE_SURROGATE at byte 6: lone high surrogate U+D800 (no following \u)\n,lone_surrogate,
2026-03-05T16:10:14.96811088Z,1,e2e,json-canon,verify,bad-unicode-escape,WL-verify-bad-unicode-escape,invalid,1,false,false,true,2,1769870,0,1718000,8640,14,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,"error: jcserr: INVALID_GRAMMAR at byte 6: invalid hex in \u escape: ""12G4""\n",invalid_grammar,
2026-03-05T16:10:14.969424266Z,2,e2e,schubfach,canonicalize,duplicate-decoded-key,WL-canonicalize-duplicate-decoded-key,invalid,2,false,false,true,2,1294475,1313000,0,8640,18,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,"error: jcserr: DUPLICATE_KEY at byte 7: duplicate object key ""a"" (first at byte 1)\n",duplicate_key,
2026-03-05T16:10:14.971102373Z,0,e2e,schubfach,verify,nan-literal,WL-verify-nan-literal,invalid,0,false,false,true,2,1666413,0,1658000,8640,9,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,"error: jcserr: INVALID_GRAMMAR at byte 5: invalid number character ""N""\n",invalid_grammar,
2026-03-05T16:10:14.972732136Z,1,e2e,schubfach,canonicalize,negative-zero,WL-canonicalize-negative-zero,invalid,1,false,false,true,2,1622881,0,1683000,8640,10,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,error: jcserr: NUMBER_NEGZERO at byte 5: negative zero token is not allowed\n,number_negzero,
2026-03-05T16:10:14.97420693Z,1,e2e,json-canon,verify,raw-control-char,WL-verify-raw-control-char,invalid,1,false,false,true,2,1467799,0,1558000,8640,9,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,error: jcserr: INVALID_GRAMMAR at byte 6: unescaped control character 0x01 in string\n,invalid_grammar,
2026-03-05T16:10:14.975397879Z,2,e2e,schubfach,canonicalize,small,WL-canonicalize-small,valid,2,true,true,true,0,1174412,1251000,0,8640,45,42,c78eca79521eb7a0ccbd34f093a27dd724b20c8c7e3f2b74cd3ec213a8b31288,c78eca79521eb7a0ccbd34f093a27dd724b20c8c7e3f2b74cd3ec213a8b31288,,none,
2026-03-05T16:10:14.976673328Z,0,e2e,json-canon,verify,escaped-key-order,WL-verify-escaped-key-order,valid,0,true,true,true,0,1266579,1326000,0,8640,13,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,ok\n,unknown,
2026-03-05T16:10:14.978754094Z,2,e2e,json-canon,verify,negative-zero,WL-verify-negative-zero,invalid,2,false,false,true,2,2065387,1072000,1072000,8640,10,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,error: jcserr: NUMBER_NEGZERO at byte 5: negative zero token is not allowed\n,number_negzero,
2026-03-05T16:10:14.981183434Z,1,e2e,json-canon,verify,array-256,WL-verify-array-256,valid,1,true,true,true,0,2422767,0,2512000,8640,11914,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,ok\n,unknown,
2026-03-05T16:10:14.982987352Z,0,e2e,schubfach,canonicalize,control-escapes,WL-canonicalize-control-escapes,valid,0,true,true,true,0,1788565,929000,929000,8640,59,59,59f270ca57e3fa5b68b276c4f2d47a2472e8da18994e8b25838e9fea88f0a1fb,59f270ca57e3fa5b68b276c4f2d47a2472e8da18994e8b25838e9fea88f0a1fb,,none,
2026-03-05T16:10:14.984718831Z,1,e2e,schubfach,verify,escaped-key-order,WL-verify-escaped-key-order,valid,1,true,true,true,0,1722478,902000,902000,8640,13,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,ok\n,unknown,
2026-03-05T16:10:14.98608682Z,0,e2e,schubfach,canonicalize,unicode,WL-canonicalize-unicode,valid,0,true,true,true,0,1351274,0,1404000,8640,98,96,2447c3101ab38afe7705a309df116f7bc8b15b357ed58184586ad307721d9ed6,2447c3101ab38afe7705a309df116f7bc8b15b357ed58184586ad307721d9ed6,,none,
2026-03-05T16:10:14.987877573Z,0,e2e,schubfach,canonicalize,duplicate-key,WL-canonicalize-duplicate-key,invalid,0,false,false,true,2,1746913,916000,916000,8640,13,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,"error: jcserr: DUPLICATE_KEY at byte 7: duplicate object key ""a"" (first at byte 1)\n",duplicate_key,
2026-03-05T16:10:14.989778168Z,2,e2e,json-canon,canonicalize,numeric-boundary,WL-canonicalize-numeric-boundary,valid,2,true,true,true,0,1870379,0,1904000,8640,98,98,0505e75e5e526a9508decb06d92e1d16aa687e016792670995dd0e4f8d30bf21,0505e75e5e526a9508decb06d92e1d16aa687e016792670995dd0e4f8d30bf21,,none,
2026-03-05T16:10:14.991657527Z,2,e2e,json-canon,verify,numeric-boundary,WL-verify-numeric-boundary,valid,2,true,true,true,0,1870094,961000,961000,8640,98,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,ok\n,unknown,
2026-03-05T16:10:14.9935044Z,1,e2e,json-canon,verify,negative-zero,WL-verify-negative-zero,invalid,1,false,false,true,2,1834770,0,1889000,8640,10,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,error: jcserr: NUMBER_NEGZERO at byte 5: negative zero token is not allowed\n,number_negzero,
2026-03-05T16:10:14.994973469Z,2,e2e,schubfach,verify,single-quote,WL-verify-single-quote,invalid,2,false,false,true,2,1447370,0,1484000,8640,7,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,"error: jcserr: INVALID_GRAMMAR at byte 2: expected ""\"""", got ""'""\n",invalid_grammar,
2026-03-05T16:10:14.996293418Z,1,e2e,schubfach,verify,unicode,WL-verify-unicode,valid,1,true,true,true,0,1308689,1299000,0,8640,96,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,ok\n,unknown,
2026-03-05T16:10:14.998056207Z,2,e2e,schubfach,canonicalize,nan-literal,WL-canonicalize-nan-literal,invalid,2,false,false,true,2,1749648,0,1798000,8640,9,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,"error: jcserr: INVALID_GRAMMAR at byte 5: invalid number character ""N""\n",invalid_grammar,
2026-03-05T16:10:15.000955215Z,0,e2e,json-canon,canonicalize,array-256,WL-canonicalize-array-256,valid,0,true,true,true,0,2863105,742000,2227000,8640,11914,11914,9f2466e1b5c652924ec99aa8b00c542beaea7e6c691896ee773f6eda7720f58b,9f2466e1b5c652924ec99aa8b00c542beaea7e6c691896ee773f6eda7720f58b,,none,
2026-03-05T16:10:15.002729201Z,2,e2e,json-canon,verify,nan-literal,WL-verify-nan-literal,invalid,2,false,false,true,2,1758786,913000,913000,8640,9,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,"error: jcserr: INVALID_GRAMMAR at byte 5: invalid number character ""N""\n",invalid_grammar,
2026-03-05T16:10:15.004594003Z,1,e2e,json-canon,verify,invalid-escape,WL-verify-invalid-escape,invalid,1,false,false,true,2,1852255,0,1902000,8640,12,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,"error: jcserr: INVALID_GRAMMAR at byte 6: invalid escape character ""x""\n",invalid_grammar,
2026-03-05T16:10:15.006288252Z,2,e2e,json-canon,canonicalize,escaped-key-order,WL-canonicalize-escaped-key-order,valid,2,true,true,true,0,1675002,0,1711000,8640,18,13,43258cff783fe7036d8a43033f830adfc60ec037382473548ac742b888292777,43258cff783fe7036d8a43033f830adfc60ec037382473548ac742b888292777,,none,
2026-03-05T16:10:15.011433619Z,1,e2e,schubfach,canonicalize,array-2048,WL-canonicalize-array-2048,valid,1,true,true,true,0,5015517,2335000,3503000,8640,98901,98901,082bc182e046b83a75b215ec8909feb81973a530f133b372bc442e7b021a910f,082bc182e046b83a75b215ec8909feb81973a530f133b372bc442e7b021a910f,,none,
2026-03-05T16:10:15.012921647Z,0,e2e,schubfach,canonicalize,single-quote,WL-canonicalize-single-quote,invalid,0,false,false,true,2,1463790,1515000,0,8640,7,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,"error: jcserr: INVALID_GRAMMAR at byte 2: expected ""\"""", got ""'""\n",invalid_grammar,
2026-03-05T16:10:15.014214421Z,1,e2e,json-canon,canonicalize,bad-unicode-escape,WL-canonicalize-bad-unicode-escape,invalid,1,false,false,true,2,1286249,1374000,0,8640,14,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,"error: jcserr: INVALID_GRAMMAR at byte 6: invalid hex in \u escape: ""12G4""\n",invalid_grammar,
2026-03-05T16:10:15.015381369Z,1,e2e,json-canon,canonicalize,surrogate-pair,WL-canonicalize-surrogate-pair,valid,1,true,true,true,0,1154873,0,1227000,8640,29,21,6d208afaef865872b574468ca33ee4be5f0aaf7201a6aa7d3b40b05f1c7065ed,6d208afaef865872b574468ca33ee4be5f0aaf7201a6aa7d3b40b05f1c7065ed,,none,
2026-03-05T16:10:15.017078774Z,1,e2e,schubfach,canonicalize,single-quote,WL-canonicalize-single-quote,invalid,1,false,false,true,2,1683869,0,1755000,8640,7,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,"error: jcserr: INVALID_GRAMMAR at byte 2: expected ""\"""", got ""'""\n",invalid_grammar,
2026-03-05T16:10:15.018881298Z,0,e2e,json-canon,canonicalize,trailing-comma,WL-canonicalize-trailing-comma,invalid,0,false,false,true,2,1789765,614000,1229000,8640,8,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,"error: jcserr: INVALID_GRAMMAR at byte 8: expected ""\"""", got ""}""\n",invalid_grammar,
2026-03-05T16:10:15.020577121Z,2,e2e,schubfach,verify,bad-literal,WL-verify-bad-literal,invalid,2,false,false,true,2,1683972,864000,864000,8800,9,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,error: jcserr: INVALID_GRAMMAR at byte 5: invalid literal\n,invalid_grammar,
2026-03-05T16:10:15.022286028Z,2,e2e,schubfach,verify,unicode,WL-verify-unicode,valid,2,true,true,true,0,1700753,0,1742000,8800,96,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,ok\n,unknown,
2026-03-05T16:10:15.023391201Z,2,e2e,schubfach,canonicalize,duplicate-key,WL-canonicalize-duplicate-key,invalid,2,false,false,true,2,1092932,0,1131000,8800,13,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,"error: jcserr: DUPLICATE_KEY at byte 7: duplicate object key ""a"" (first at byte 1)\n",duplicate_key,
2026-03-05T16:10:15.026237155Z,2,e2e,json-canon,canonicalize,array-256,WL-canonicalize-array-256,valid,2,true,true,true,0,2806858,1444000,1444000,8800,11914,11914,9f2466e1b5c652924ec99aa8b00c542beaea7e6c691896ee773f6eda7720f58b,9f2466e1b5c652924ec99aa8b00c542beaea7e6c691896ee773f6eda7720f58b,,none,
2026-03-05T16:10:15.027781928Z,2,e2e,schubfach,verify,rfc-key-sorting,WL-verify-rfc-key-sorting,valid,2,true,true,true,0,1535796,783000,783000,8800,180,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,ok\n,unknown,
2026-03-05T16:10:15.029548102Z,0,e2e,schubfach,verify,verify-whitespace,WL-verify-verify-whitespace,valid,0,true,true,true,0,1756564,0,1861000,8800,17,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,ok\n,unknown,
2026-03-05T16:10:15.036126508Z,1,e2e,json-canon,verify,array-2048,WL-verify-array-2048,valid,1,true,true,true,0,6567541,5808000,2904000,8800,98901,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,ok\n,unknown,
2026-03-05T16:10:15.03792744Z,2,e2e,json-canon,verify,single-quote,WL-verify-single-quote,invalid,2,false,false,true,2,1783437,0,1828000,8800,7,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,"error: jcserr: INVALID_GRAMMAR at byte 2: expected ""\"""", got ""'""\n",invalid_grammar,
2026-03-05T16:10:15.039741671Z,1,e2e,json-canon,canonicalize,negative-zero,WL-canonicalize-negative-zero,invalid,1,false,false,true,2,1799151,933000,933000,8800,10,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,error: jcserr: NUMBER_NEGZERO at byte 5: negative zero token is not allowed\n,number_negzero,
