track,impl,mode,workload,class,n,successes,oracle_passes,p50_ms,p95_ms,p99_ms,avg_ms,avg_cpu_user_ms,avg_cpu_system_ms,avg_max_rss_kb,avg_throughput_mb_s
e2e,dragonbox,canonicalize,array-2048,valid,15,15,15,5.482435,6.075051,6.105234,5.442777,3.060867,3.179667,20010.133333,17.409240
e2e,dragonbox-rs,canonicalize,array-2048,valid,15,15,15,2.222858,3.195133,3.224880,2.472583,1.443667,0.931467,21496.266667,39.803478
e2e,json-canon,canonicalize,array-2048,valid,15,15,15,7.578033,8.886868,9.190453,7.654972,5.459000,4.108267,20253.066667,12.439875
e2e,json-canon-rs,canonicalize,array-2048,valid,15,15,15,4.027045,5.561632,5.831734,4.303737,3.151733,1.035000,20030.400000,22.306349
e2e,ryu,canonicalize,array-2048,valid,15,15,15,5.615343,6.330214,6.445010,5.463383,3.631533,2.665333,21201.333333,17.475408
e2e,ryu-rs,canonicalize,array-2048,valid,15,15,15,2.631791,3.082251,3.105957,2.580575,1.487200,1.001867,21371.733333,37.193834
e2e,schubfach,canonicalize,array-2048,valid,15,15,15,4.957658,6.107993,6.237627,5.164283,3.403200,2.636333,21227.733333,18.457623
e2e,schubfach-rs,canonicalize,array-2048,valid,15,15,15,2.351799,3.143687,3.147889,2.505755,1.816933,0.596133,21454.133333,38.620859
e2e,dragonbox,verify,array-2048,valid,15,15,15,5.902758,6.695299,7.007575,5.969461,4.590000,3.246800,20885.333333,15.911640
e2e,dragonbox-rs,verify,array-2048,valid,15,15,15,2.497415,3.048729,3.066937,2.581356,1.891867,0.624333,21006.400000,37.126773
e2e,json-canon,verify,array-2048,valid,15,15,15,7.759563,9.116916,9.541597,7.733117,5.734933,4.038733,21545.600000,12.384890
e2e,json-canon-rs,verify,array-2048,valid,15,15,15,3.894633,5.550087,5.796025,4.142851,3.502667,0.581467,20328.800000,23.328542
e2e,ryu,verify,array-2048,valid,15,15,15,5.749699,6.644575,6.849134,5.762766,3.456933,4.028000,21098.400000,16.531876
e2e,ryu-rs,verify,array-2048,valid,15,15,15,2.420373,3.110940,3.111647,2.511549,1.569067,0.876400,20581.066667,38.523049
e2e,schubfach,verify,array-2048,valid,15,15,15,5.931362,7.825374,8.931149,6.263968,4.208800,3.791533,21692.266667,15.390277
e2e,schubfach-rs,verify,array-2048,valid,15,15,15,2.243484,3.026919,3.033582,2.402558,1.374467,0.956933,21757.066667,40.482436
e2e,dragonbox,canonicalize,array-256,valid,15,15,15,1.733995,2.420780,2.457683,1.909191,0.794667,1.191800,21044.000000,6.126280
e2e,dragonbox-rs,canonicalize,array-256,valid,15,15,15,0.845523,0.924586,0.935059,0.831224,0.373333,0.398333,20550.666667,13.810455
e2e,json-canon,canonicalize,array-256,valid,15,15,15,2.400058,2.948746,2.968171,2.456458,1.088800,1.452400,21374.933333,4.745749
e2e,json-canon-rs,canonicalize,array-256,valid,15,15,15,1.252556,1.322972,1.341085,1.150921,0.341267,0.750067,20465.866667,10.106288
e2e,ryu,canonicalize,array-256,valid,15,15,15,2.122152,2.449529,2.504070,2.092663,0.761733,1.393000,21158.666667,5.567118
e2e,ryu-rs,canonicalize,array-256,valid,15,15,15,0.874032,0.944618,0.987321,0.847879,0.497400,0.293000,20912.800000,13.613641
e2e,schubfach,canonicalize,array-256,valid,15,15,15,2.055920,2.456919,2.472179,1.985344,0.751400,1.308267,20272.800000,5.880881
e2e,schubfach-rs,canonicalize,array-256,valid,15,15,15,0.839937,0.924593,0.934090,0.796535,0.271467,0.461133,20539.200000,14.557508
e2e,dragonbox,verify,array-256,valid,15,15,15,2.036891,2.594852,2.713738,2.004585,0.578200,1.494867,21117.866667,5.860538
e2e,dragonbox-rs,verify,array-256,valid,15,15,15,0.835991,0.931958,0.953134,0.808976,0.608000,0.134733,21031.733333,14.297162
e2e,json-canon,verify,array-256,valid,15,15,15,2.291019,2.850823,2.855053,2.381758,1.039200,1.419400,20681.066667,4.855993
e2e,json-canon-rs,verify,array-256,valid,15,15,15,1.256461,1.353451,1.381314,1.230996,0.751733,0.417733,21293.066667,9.340966
e2e,ryu,verify,array-256,valid,15,15,15,2.313337,2.575612,2.603706,2.197701,0.780133,1.490000,20483.200000,5.275590
e2e,ryu-rs,verify,array-256,valid,15,15,15,0.850069,0.898143,0.903961,0.790418,0.388067,0.340200,21291.733333,14.643873
e2e,schubfach,verify,array-256,valid,15,15,15,1.915088,2.505938,2.577273,2.019987,0.689133,1.382667,19902.133333,5.801034
e2e,schubfach-rs,verify,array-256,valid,15,15,15,0.885125,0.957512,1.067404,0.876054,0.563067,0.255467,21306.933333,13.099373
e2e,dragonbox,canonicalize,bad-literal,invalid,15,0,15,1.708086,1.778247,1.806716,1.532441,0.185267,1.393600,20821.333333,0.000000
e2e,dragonbox-rs,canonicalize,bad-literal,invalid,15,0,15,0.553049,0.664439,0.694635,0.547492,0.356267,0.137333,20934.933333,0.000000
e2e,json-canon,canonicalize,bad-literal,invalid,15,0,15,1.303537,1.993036,2.167811,1.472448,0.277600,1.260733,21075.733333,0.000000
e2e,json-canon-rs,canonicalize,bad-literal,invalid,15,0,15,0.636789,0.749555,0.783534,0.640029,0.393800,0.181800,21867.200000,0.000000
e2e,ryu,canonicalize,bad-literal,invalid,15,0,15,1.481823,1.937610,1.980323,1.508791,0.106000,1.450267,20574.666667,0.000000
e2e,ryu-rs,canonicalize,bad-literal,invalid,15,0,15,0.573320,0.648551,0.679174,0.571394,0.342867,0.164933,20737.066667,0.000000
e2e,schubfach,canonicalize,bad-literal,invalid,15,0,15,1.679453,1.844988,1.885658,1.608942,0.226933,1.439933,21002.666667,0.000000
e2e,schubfach-rs,canonicalize,bad-literal,invalid,15,0,15,0.563369,0.603917,0.617246,0.550162,0.304533,0.184267,21376.000000,0.000000
e2e,dragonbox,verify,bad-literal,invalid,15,0,15,1.385252,1.738439,1.806813,1.385201,0.240667,1.186933,20510.400000,0.000000
e2e,dragonbox-rs,verify,bad-literal,invalid,15,0,15,0.557606,0.601822,0.614434,0.530394,0.466133,0.000000,20690.666667,0.000000
e2e,json-canon,verify,bad-literal,invalid,15,0,15,1.362020,1.965742,2.074568,1.437063,0.055467,1.446867,20321.333333,0.000000
e2e,json-canon-rs,verify,bad-literal,invalid,15,0,15,0.619903,0.733950,0.835778,0.613554,0.364933,0.184867,21422.933333,0.000000
e2e,ryu,verify,bad-literal,invalid,15,0,15,1.590174,1.977322,2.339376,1.611782,0.153267,1.507267,20236.800000,0.000000
e2e,ryu-rs,verify,bad-literal,invalid,15,0,15,0.573897,0.621949,0.635697,0.550777,0.272600,0.216667,21314.400000,0.000000
e2e,schubfach,verify,bad-literal,invalid,15,0,15,1.710943,1.773870,1.811481,1.585034,0.217000,1.428600,21389.066667,0.000000
e2e,schubfach-rs,verify,bad-literal,invalid,15,0,15,0.558399,0.626176,0.669534,0.551598,0.332733,0.162933,21281.333333,0.000000
e2e,dragonbox,canonicalize,bad-number-leading-zero,invalid,15,0,15,1.422991,1.841667,1.867047,1.461757,0.194267,1.317000,21512.266667,0.000000
e2e,dragonbox-rs,canonicalize,bad-number-leading-zero,invalid,15,0,15,0.553112,0.598891,0.626621,0.525252,0.202400,0.263733,20758.666667,0.000000
e2e,json-canon,canonicalize,bad-number-leading-zero,invalid,15,0,15,1.749351,2.028825,2.057727,1.667903,0.553200,1.189867,20596.800000,0.000000
e2e,json-canon-rs,canonicalize,bad-number-leading-zero,invalid,15,0,15,0.625035,0.701634,0.729015,0.626794,0.420867,0.142333,21205.866667,0.000000
e2e,ryu,canonicalize,bad-number-leading-zero,invalid,15,0,15,1.684068,2.023856,2.077138,1.672091,0.378000,1.349600,20809.866667,0.000000
e2e,ryu-rs,canonicalize,bad-number-leading-zero,invalid,15,0,15,0.565505,0.605842,0.617492,0.545942,0.397267,0.092067,20462.933333,0.000000
e2e,schubfach,canonicalize,bad-number-leading-zero,invalid,15,0,15,1.664395,2.033074,2.065244,1.542887,0.298933,1.309000,21718.133333,0.000000
e2e,schubfach-rs,canonicalize,bad-number-leading-zero,invalid,15,0,15,0.559022,0.634243,0.658506,0.556814,0.306533,0.186133,20086.133333,0.000000
e2e,dragonbox,verify,bad-number-leading-zero,invalid,15,0,15,1.256596,1.991204,2.005888,1.440199,0.434467,1.061467,21715.200000,0.000000
e2e,dragonbox-rs,verify,bad-number-leading-zero,invalid,15,0,15,0.556840,0.599304,0.603077,0.539000,0.217133,0.265333,20880.800000,0.000000
e2e,json-canon,verify,bad-number-leading-zero,invalid,15,0,15,1.418162,2.093659,2.276133,1.588786,0.384400,1.267067,20042.666667,0.000000
