timestamp,session_id,track,impl,mode,workload,case_id,class,run,ok,expected_ok,passes_oracle,exit_code,duration_ns,cpu_user_ns,cpu_system_ns,max_rss_kb,input_bytes,output_bytes,output_sha256,expected_sha256,stderr_excerpt,error_class,expected_error_class
2026-03-05T19:13:39.83918255Z,3,e2e,json-canon,canonicalize,long-string,WL-canonicalize-long-string,valid,0,true,true,true,0,2006068,1045000,1045000,10132,16403,16403,b327943c16aec03ab62b209ba1cfdad4c4387f88d8a0aefc731db46fb0fe225c,b327943c16aec03ab62b209ba1cfdad4c4387f88d8a0aefc731db46fb0fe225c,,none,
2026-03-05T19:13:39.84076563Z,2,e2e,schubfach,verify,unicode,WL-verify-unicode,valid,0,true,true,true,0,1571527,0,1625000,10132,96,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,ok\n,unknown,
2026-03-05T19:13:39.84263792Z,1,e2e,schubfach,verify,array-256,WL-verify-array-256,valid,0,true,true,true,0,1864888,950000,950000,10132,11914,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,ok\n,unknown,
2026-03-05T19:13:39.849281795Z,14,e2e,schubfach,verify,array-2048,WL-verify-array-2048,valid,0,true,true,true,0,6633029,7384000,1230000,10132,98901,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,ok\n,unknown,
2026-03-05T19:13:39.850619534Z,5,e2e,json-canon,verify,numeric-boundary,WL-verify-numeric-boundary,valid,0,true,true,true,0,1326033,0,1416000,10132,98,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,ok\n,unknown,
2026-03-05T19:13:39.851675892Z,13,e2e,schubfach,canonicalize,lone-low-surrogate,WL-canonicalize-lone-low-surrogate,invalid,0,false,false,true,2,1037472,536000,536000,10132,14,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,error: jcserr: LONE_SURROGATE at byte 6: lone low surrogate U+DC00\n,lone_surrogate,
2026-03-05T19:13:39.853553223Z,13,e2e,json-canon,canonicalize,duplicate-key,WL-canonicalize-duplicate-key,invalid,0,false,false,true,2,1859912,323000,1616000,10132,13,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,"error: jcserr: DUPLICATE_KEY at byte 7: duplicate object key ""a"" (first at byte 1)\n",duplicate_key,
2026-03-05T19:13:39.854813524Z,5,e2e,schubfach,verify,verify-whitespace,WL-verify-verify-whitespace,valid,0,true,true,true,0,1252129,0,1283000,10132,17,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,ok\n,unknown,
2026-03-05T19:13:39.856425567Z,12,e2e,schubfach,canonicalize,duplicate-key,WL-canonicalize-duplicate-key,invalid,0,false,false,true,2,1600261,0,1668000,10132,13,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,"error: jcserr: DUPLICATE_KEY at byte 7: duplicate object key ""a"" (first at byte 1)\n",duplicate_key,
2026-03-05T19:13:39.857865358Z,5,e2e,schubfach,canonicalize,surrogate-pair,WL-canonicalize-surrogate-pair,valid,0,true,true,true,0,1425736,0,1451000,10132,29,21,6d208afaef865872b574468ca33ee4be5f0aaf7201a6aa7d3b40b05f1c7065ed,6d208afaef865872b574468ca33ee4be5f0aaf7201a6aa7d3b40b05f1c7065ed,,none,
2026-03-05T19:13:39.859519347Z,6,e2e,schubfach,verify,bad-unicode-escape,WL-verify-bad-unicode-escape,invalid,0,false,false,true,2,1644620,0,1704000,10132,14,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,"error: jcserr: INVALID_GRAMMAR at byte 6: invalid hex in \u escape: ""12G4""\n",invalid_grammar,
2026-03-05T19:13:39.860960339Z,11,e2e,schubfach,verify,small,WL-verify-small,valid,0,true,true,true,0,1435578,0,1475000,10132,42,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,ok\n,unknown,
2026-03-05T19:13:39.862520509Z,3,e2e,json-canon,canonicalize,small,WL-canonicalize-small,valid,0,true,true,true,0,1548010,0,1584000,10132,45,42,c78eca79521eb7a0ccbd34f093a27dd724b20c8c7e3f2b74cd3ec213a8b31288,c78eca79521eb7a0ccbd34f093a27dd724b20c8c7e3f2b74cd3ec213a8b31288,,none,
2026-03-05T19:13:39.864400638Z,7,e2e,schubfach,canonicalize,truncated,WL-canonicalize-truncated,invalid,0,false,false,true,2,1716650,0,1796000,10132,12,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,"error: jcserr: INVALID_GRAMMAR at byte 11: expected ',' or ']' in array, got ""}""\n",invalid_grammar,
2026-03-05T19:13:39.86612719Z,4,e2e,json-canon,canonicalize,raw-control-char,WL-canonicalize-raw-control-char,invalid,0,false,false,true,2,1705329,0,1731000,10132,9,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,error: jcserr: INVALID_GRAMMAR at byte 6: unescaped control character 0x01 in string\n,invalid_grammar,
2026-03-05T19:13:39.867286182Z,7,e2e,schubfach,canonicalize,lone-low-surrogate,WL-canonicalize-lone-low-surrogate,invalid,0,false,false,true,2,1144232,0,1172000,10132,14,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,error: jcserr: LONE_SURROGATE at byte 6: lone low surrogate U+DC00\n,lone_surrogate,
2026-03-05T19:13:39.869009244Z,5,e2e,json-canon,canonicalize,truncated,WL-canonicalize-truncated,invalid,0,false,false,true,2,1708626,0,1759000,10132,12,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,"error: jcserr: INVALID_GRAMMAR at byte 11: expected ',' or ']' in array, got ""}""\n",invalid_grammar,
2026-03-05T19:13:39.873772966Z,14,e2e,schubfach,canonicalize,array-2048,WL-canonicalize-array-2048,valid,0,true,true,true,0,4632415,3312000,2208000,10132,98901,98901,082bc182e046b83a75b215ec8909feb81973a530f133b372bc442e7b021a910f,082bc182e046b83a75b215ec8909feb81973a530f133b372bc442e7b021a910f,,none,
2026-03-05T19:13:39.875593399Z,0,e2e,schubfach,canonicalize,lone-high-surrogate,WL-canonicalize-lone-high-surrogate,invalid,0,false,false,true,2,1801966,925000,925000,10132,14,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,error: jcserr: LONE_SURROGATE at byte 6: lone high surrogate U+D800 (no following \u)\n,lone_surrogate,
2026-03-05T19:13:39.877621613Z,4,e2e,json-canon,canonicalize,control-escapes,WL-canonicalize-control-escapes,valid,0,true,true,true,0,2002907,1039000,1039000,10132,59,59,59f270ca57e3fa5b68b276c4f2d47a2472e8da18994e8b25838e9fea88f0a1fb,59f270ca57e3fa5b68b276c4f2d47a2472e8da18994e8b25838e9fea88f0a1fb,,none,
2026-03-05T19:13:39.879093008Z,9,e2e,json-canon,verify,control-escapes,WL-verify-control-escapes,valid,0,true,true,true,0,1461477,0,1491000,10132,59,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,ok\n,unknown,
2026-03-05T19:13:39.880925197Z,7,e2e,json-canon,verify,single-quote,WL-verify-single-quote,invalid,0,false,false,true,2,1816363,1256000,628000,10132,7,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,"error: jcserr: INVALID_GRAMMAR at byte 2: expected ""\"""", got ""'""\n",invalid_grammar,
2026-03-05T19:13:39.882616824Z,12,e2e,schubfach,canonicalize,bad-literal,WL-canonicalize-bad-literal,invalid,0,false,false,true,2,1677588,870000,870000,10132,9,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,error: jcserr: INVALID_GRAMMAR at byte 5: invalid literal\n,invalid_grammar,
