track,impl,mode,workload,class,n,successes,oracle_passes,p50_ms,p95_ms,p99_ms,avg_ms,avg_cpu_user_ms,avg_cpu_system_ms,avg_max_rss_kb,avg_throughput_mb_s
e2e,json-canon,canonicalize,array-2048,valid,15,15,15,7.215750,9.076098,9.554708,7.486362,5.985200,3.511067,13264.800000,12.749632
e2e,json-canon-rs,canonicalize,array-2048,valid,15,15,15,4.498946,5.765070,6.030665,4.643690,3.517533,1.029067,13708.000000,20.753685
e2e,schubfach,canonicalize,array-2048,valid,15,15,15,5.332728,5.934636,5.975709,5.317405,3.569067,2.594467,13672.533333,17.902480
e2e,schubfach-rs,canonicalize,array-2048,valid,15,15,15,2.582318,3.190706,3.197838,2.610637,1.920400,0.590667,14074.133333,37.330136
e2e,json-canon,verify,array-2048,valid,15,15,15,7.255434,8.787350,9.179557,7.571319,6.236800,3.393800,13541.333333,12.594517
e2e,json-canon-rs,verify,array-2048,valid,15,15,15,4.429514,5.714394,5.951094,4.454221,3.566333,0.817200,13618.133333,21.518871
e2e,schubfach,verify,array-2048,valid,15,15,15,5.871588,6.524063,6.532864,5.838843,4.469600,3.214200,13838.400000,16.248856
e2e,schubfach-rs,verify,array-2048,valid,15,15,15,2.344717,3.052793,3.066493,2.453661,1.810533,0.574867,14144.533333,39.558312
e2e,json-canon,canonicalize,array-256,valid,15,15,15,2.369134,2.852050,2.868180,2.367015,1.235867,1.210333,13798.133333,4.900766
e2e,json-canon-rs,canonicalize,array-256,valid,15,15,15,1.280809,1.351446,1.353518,1.192022,0.584933,0.546533,13892.266667,9.759174
e2e,schubfach,canonicalize,array-256,valid,15,15,15,2.379411,2.541027,2.561775,2.284669,0.577000,1.793333,14134.933333,5.084548
e2e,schubfach-rs,canonicalize,array-256,valid,15,15,15,0.859866,0.917214,0.966454,0.823781,0.441933,0.322733,14394.666667,14.054607
e2e,json-canon,verify,array-256,valid,15,15,15,2.320302,3.099136,3.137754,2.259387,1.061533,1.284267,13939.466667,5.227226
e2e,json-canon-rs,verify,array-256,valid,15,15,15,1.227864,1.318195,1.324413,1.169245,0.695267,0.415067,13817.333333,9.876090
e2e,schubfach,verify,array-256,valid,15,15,15,1.781374,2.554041,2.688045,2.002523,0.505200,1.556933,14004.800000,5.892001
e2e,schubfach-rs,verify,array-256,valid,15,15,15,0.805939,0.947832,0.948187,0.785187,0.434267,0.287533,13863.733333,14.758520
e2e,json-canon,canonicalize,bad-literal,invalid,15,0,15,1.836042,1.959492,1.993361,1.753285,0.223133,1.599267,13743.733333,0.000000
e2e,json-canon-rs,canonicalize,bad-literal,invalid,15,0,15,0.611674,0.648764,0.653557,0.591206,0.284067,0.248200,14178.666667,0.000000
e2e,schubfach,canonicalize,bad-literal,invalid,15,0,15,1.662493,1.829918,1.851728,1.516296,0.266333,1.299600,13978.400000,0.000000
e2e,schubfach-rs,canonicalize,bad-literal,invalid,15,0,15,0.569885,0.615482,0.622134,0.563404,0.240733,0.262533,13940.000000,0.000000
e2e,json-canon,verify,bad-literal,invalid,15,0,15,1.745294,1.938051,1.978610,1.587664,0.360133,1.289667,13801.333333,0.000000
e2e,json-canon-rs,verify,bad-literal,invalid,15,0,15,0.636395,0.661925,0.668752,0.606962,0.280667,0.261667,14026.933333,0.000000
