timestamp,session_id,track,impl,mode,workload,case_id,class,run,ok,expected_ok,passes_oracle,exit_code,duration_ns,cpu_user_ns,cpu_system_ns,max_rss_kb,input_bytes,output_bytes,output_sha256,expected_sha256,stderr_excerpt,error_class,expected_error_class
2026-03-05T22:26:12.584605817Z,4,e2e,json-canon-rs,verify,canonical-minimal,WL-verify-canonical-minimal,valid,0,true,true,true,0,622911,0,539000,10168,7,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,ok\n,unknown,
2026-03-05T22:26:12.586222547Z,2,e2e,schubfach,canonicalize,canonical-minimal,WL-canonicalize-canonical-minimal,valid,0,true,true,true,0,1590740,0,1577000,10168,7,7,015abd7f5cc57a2dd94b7590f04ad8084273905ee33ec5cebeae62276a97f862,015abd7f5cc57a2dd94b7590f04ad8084273905ee33ec5cebeae62276a97f862,,none,
2026-03-05T22:26:12.586877884Z,1,e2e,json-canon-rs,canonicalize,invalid-escape,WL-canonicalize-invalid-escape,invalid,0,false,false,true,2,637912,0,584000,10168,12,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,error: jcserr: INVALID_GRAMMAR at byte 6: invalid escape character 'x'\n,invalid_grammar,
2026-03-05T22:26:12.587921458Z,4,e2e,schubfach,verify,numeric-boundary,WL-verify-numeric-boundary,valid,0,true,true,true,0,1036430,0,1088000,10168,98,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,ok\n,unknown,
2026-03-05T22:26:12.589625977Z,4,e2e,json-canon,canonicalize,negative-zero,WL-canonicalize-negative-zero,invalid,0,false,false,true,2,1693755,886000,886000,10168,10,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,error: jcserr: NUMBER_NEGZERO at byte 5: negative zero token is not allowed\n,number_negzero,
2026-03-05T22:26:12.590179738Z,1,e2e,schubfach-rs,verify,invalid-escape,WL-verify-invalid-escape,invalid,0,false,false,true,2,546334,501000,0,10168,12,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,error: jcserr: INVALID_GRAMMAR at byte 6: invalid escape character 'x'\n,invalid_grammar,
2026-03-05T22:26:12.591302624Z,0,e2e,schubfach,verify,nested-mixed,WL-verify-nested-mixed,valid,0,true,true,true,0,1119218,0,1194000,10168,49,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,ok\n,unknown,
2026-03-05T22:26:12.591811607Z,2,e2e,json-canon-rs,verify,negative-zero,WL-verify-negative-zero,invalid,0,false,false,true,2,503882,0,471000,10168,10,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,error: jcserr: NUMBER_NEGZERO at byte 5: negative zero token is not allowed\n,number_negzero,
2026-03-05T22:26:12.5923343Z,3,e2e,schubfach-rs,canonicalize,trailing-comma,WL-canonicalize-trailing-comma,invalid,0,false,false,true,2,517660,484000,0,10168,8,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,"error: jcserr: INVALID_GRAMMAR at byte 7: expected '""', got '}'\n",invalid_grammar,
2026-03-05T22:26:12.592891648Z,0,e2e,schubfach-rs,canonicalize,invalid-escape,WL-canonicalize-invalid-escape,invalid,0,false,false,true,2,536057,0,494000,10168,12,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,error: jcserr: INVALID_GRAMMAR at byte 6: invalid escape character 'x'\n,invalid_grammar,
2026-03-05T22:26:12.594637866Z,2,e2e,schubfach,canonicalize,inf-literal,WL-canonicalize-inf-literal,invalid,0,false,false,true,2,1729108,882000,882000,10168,14,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,"error: jcserr: INVALID_GRAMMAR at byte 5: invalid number character ""I""\n",invalid_grammar,
2026-03-05T22:26:12.595988194Z,3,e2e,schubfach,canonicalize,lone-high-surrogate,WL-canonicalize-lone-high-surrogate,invalid,0,false,false,true,2,1336135,0,1364000,10168,14,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,error: jcserr: LONE_SURROGATE at byte 6: lone high surrogate U+D800 (no following \u)\n,lone_surrogate,
2026-03-05T22:26:12.596614572Z,1,e2e,json-canon-rs,verify,deep-64,WL-verify-deep-64,valid,0,true,true,true,0,619618,0,546000,10168,510,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,ok\n,unknown,
2026-03-05T22:26:12.597761367Z,0,e2e,json-canon,canonicalize,verify-whitespace,WL-canonicalize-verify-whitespace,valid,0,true,true,true,0,1132288,598000,598000,10168,24,17,efbd0040190fb0871831e606c581f8a66db79d8e2bb836745a70051306956070,efbd0040190fb0871831e606c581f8a66db79d8e2bb836745a70051306956070,,none,
2026-03-05T22:26:12.598974042Z,1,e2e,schubfach,canonicalize,duplicate-decoded-key,WL-canonicalize-duplicate-decoded-key,invalid,0,false,false,true,2,1204489,0,1263000,10168,18,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,"error: jcserr: DUPLICATE_KEY at byte 7: duplicate object key ""a"" (first at byte 1)\n",duplicate_key,
2026-03-05T22:26:12.600171838Z,2,e2e,schubfach,verify,small,WL-verify-small,valid,0,true,true,true,0,1192735,0,1241000,10168,42,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,ok\n,unknown,
2026-03-05T22:26:12.601727999Z,1,e2e,schubfach,verify,bad-number-leading-zero,WL-verify-bad-number-leading-zero,invalid,0,false,false,true,2,1549066,802000,802000,10168,8,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,error: jcserr: INVALID_GRAMMAR at byte 6: leading zero in number\n,invalid_grammar,
2026-03-05T22:26:12.602336573Z,1,e2e,json-canon-rs,verify,single-quote,WL-verify-single-quote,invalid,0,false,false,true,2,587614,548000,0,10168,7,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,"error: jcserr: INVALID_GRAMMAR at byte 1: expected '""', got '\''\n",invalid_grammar,
2026-03-05T22:26:12.602874314Z,0,e2e,schubfach-rs,verify,raw-control-char,WL-verify-raw-control-char,invalid,0,false,false,true,2,522567,0,359000,10168,9,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,error: jcserr: INVALID_GRAMMAR at byte 6: unescaped control character 0x01 in string\n,invalid_grammar,
2026-03-05T22:26:12.604718684Z,1,e2e,json-canon,verify,verify-whitespace,WL-verify-verify-whitespace,valid,0,true,true,true,0,1836456,955000,955000,10168,17,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,ok\n,unknown,
2026-03-05T22:26:12.606077741Z,0,e2e,json-canon,verify,negative-zero,WL-verify-negative-zero,invalid,0,false,false,true,2,1345480,0,1392000,10168,10,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,error: jcserr: NUMBER_NEGZERO at byte 5: negative zero token is not allowed\n,number_negzero,
2026-03-05T22:26:12.608025784Z,4,e2e,json-canon,verify,small,WL-verify-small,valid,0,true,true,true,0,1939647,1011000,1011000,10168,42,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,ok\n,unknown,
2026-03-05T22:26:12.60878507Z,0,e2e,json-canon-rs,canonicalize,control-escapes,WL-canonicalize-control-escapes,valid,0,true,true,true,0,735986,679000,0,10168,59,59,59f270ca57e3fa5b68b276c4f2d47a2472e8da18994e8b25838e9fea88f0a1fb,59f270ca57e3fa5b68b276c4f2d47a2472e8da18994e8b25838e9fea88f0a1fb,,none,
2026-03-05T22:26:12.609534984Z,4,e2e,json-canon-rs,canonicalize,rfc-key-sorting,WL-canonicalize-rfc-key-sorting,valid,0,true,true,true,0,728875,0,651000,10168,202,180,5e321556d22018a9656991a9e94f77ec175fa193e52a2429d312f8419ec8b08c,5e321556d22018a9656991a9e94f77ec175fa193e52a2429d312f8419ec8b08c,,none,
