track,impl,mode,workload,class,n,successes,oracle_passes,p50_ms,p95_ms,p99_ms,avg_ms,avg_cpu_user_ms,avg_cpu_system_ms,avg_max_rss_kb,avg_throughput_mb_s
e2e,json-canon,canonicalize,array-2048,valid,5,5,5,6.853430,8.059476,8.230640,7.112014,5.886000,3.093800,10168.000000,13.358479
e2e,json-canon-rs,canonicalize,array-2048,valid,5,5,5,4.545121,5.783594,6.020860,4.604368,3.662000,0.836000,10168.000000,21.039694
e2e,schubfach,canonicalize,array-2048,valid,5,5,5,5.267230,5.707873,5.713880,5.371473,3.484800,2.771800,10168.000000,17.604648
e2e,schubfach-rs,canonicalize,array-2048,valid,5,5,5,2.429570,2.922863,3.009173,2.443530,1.432000,0.883000,10168.000000,39.250026
e2e,json-canon,verify,array-2048,valid,5,5,5,6.669682,7.081077,7.121855,6.691264,5.667600,3.087600,10168.000000,14.124180
e2e,json-canon-rs,verify,array-2048,valid,5,5,5,4.072438,4.846206,4.993691,4.205740,3.354400,0.785400,10168.000000,22.625934
e2e,schubfach,verify,array-2048,valid,5,5,5,5.646371,6.881033,6.926439,5.914879,4.749600,3.057800,10168.000000,16.204057
e2e,schubfach-rs,verify,array-2048,valid,5,5,5,2.612722,2.910531,2.925913,2.571572,2.319400,0.184600,10168.000000,37.350741
e2e,json-canon,canonicalize,array-256,valid,5,5,5,2.251228,2.797304,2.846794,2.315376,1.113000,1.288200,10168.000000,5.026010
e2e,json-canon-rs,canonicalize,array-256,valid,5,5,5,1.155632,1.354902,1.367240,1.129258,0.400600,0.667600,10168.000000,10.363299
e2e,schubfach,canonicalize,array-256,valid,5,5,5,1.786463,2.023266,2.038165,1.794774,0.694400,1.180600,10168.000000,6.394933
e2e,schubfach-rs,canonicalize,array-256,valid,5,5,5,0.842182,0.877046,0.877541,0.811842,0.295200,0.465800,10168.000000,14.092387
e2e,json-canon,verify,array-256,valid,5,5,5,2.511343,2.835593,2.842434,2.374323,0.935800,1.524400,10168.000000,4.971553
e2e,json-canon-rs,verify,array-256,valid,5,5,5,1.029138,1.290654,1.320904,1.076520,0.000000,1.014600,10168.000000,10.760541
e2e,schubfach,verify,array-256,valid,5,5,5,1.833060,2.347620,2.396771,1.976943,0.619600,1.441400,10168.000000,5.832634
e2e,schubfach-rs,verify,array-256,valid,5,5,5,0.844785,0.953380,0.970549,0.795784,0.344200,0.393200,10168.000000,14.683635
e2e,json-canon,canonicalize,bad-literal,invalid,5,0,5,1.462662,1.874227,1.879834,1.525314,0.315200,1.265600,10168.000000,0.000000
e2e,json-canon-rs,canonicalize,bad-literal,invalid,5,0,5,0.640729,0.688945,0.695780,0.640932,0.365000,0.228000,10168.000000,0.000000
e2e,schubfach,canonicalize,bad-literal,invalid,5,0,5,1.463245,1.758352,1.761678,1.510571,0.401400,1.181200,10168.000000,0.000000
e2e,schubfach-rs,canonicalize,bad-literal,invalid,5,0,5,0.453042,0.550986,0.554392,0.481415,0.276200,0.155800,10168.000000,0.000000
e2e,json-canon,verify,bad-literal,invalid,5,0,5,1.236206,1.824951,1.839394,1.430908,0.426400,1.072400,10168.000000,0.000000
e2e,json-canon-rs,verify,bad-literal,invalid,5,0,5,0.601838,0.621182,0.623812,0.579970,0.331200,0.205800,10168.000000,0.000000
e2e,schubfach,verify,bad-literal,invalid,5,0,5,1.697990,1.837063,1.860704,1.527764,0.248800,1.334400,10168.000000,0.000000
e2e,schubfach-rs,verify,bad-literal,invalid,5,0,5,0.556595,0.578385,0.580314,0.540313,0.201800,0.277400,10168.000000,0.000000
e2e,json-canon,canonicalize,bad-number-leading-zero,invalid,5,0,5,1.259666,1.504042,1.526296,1.326375,0.000000,1.376800,10168.000000,0.000000
e2e,json-canon-rs,canonicalize,bad-number-leading-zero,invalid,5,0,5,0.587128,0.651228,0.655035,0.603488,0.226400,0.324200,10168.000000,0.000000
e2e,schubfach,canonicalize,bad-number-leading-zero,invalid,5,0,5,1.693422,1.717280,1.717432,1.668203,0.180400,1.570800,10168.000000,0.000000
e2e,schubfach-rs,canonicalize,bad-number-leading-zero,invalid,5,0,5,0.562320,0.577107,0.577871,0.563753,0.308400,0.195200,10168.000000,0.000000
e2e,json-canon,verify,bad-number-leading-zero,invalid,5,0,5,1.524242,1.707697,1.739479,1.473868,0.000000,1.534000,10168.000000,0.000000
e2e,json-canon-rs,verify,bad-number-leading-zero,invalid,5,0,5,0.587976,0.625748,0.631471,0.561222,0.200800,0.289200,10168.000000,0.000000
e2e,schubfach,verify,bad-number-leading-zero,invalid,5,0,5,1.549066,1.704035,1.705140,1.522600,0.160400,1.415200,10168.000000,0.000000
e2e,schubfach-rs,verify,bad-number-leading-zero,invalid,5,0,5,0.557655,0.582283,0.583413,0.560304,0.402600,0.104800,10168.000000,0.000000
e2e,json-canon,canonicalize,bad-unicode-escape,invalid,5,0,5,1.158528,1.442527,1.491133,1.207954,0.122000,1.125600,10168.000000,0.000000
e2e,json-canon-rs,canonicalize,bad-unicode-escape,invalid,5,0,5,0.623806,0.647121,0.649639,0.622197,0.219600,0.348200,10168.000000,0.000000
e2e,schubfach,canonicalize,bad-unicode-escape,invalid,5,0,5,1.328703,1.507071,1.509221,1.378282,0.000000,1.408400,10168.000000,0.000000
e2e,schubfach-rs,canonicalize,bad-unicode-escape,invalid,5,0,5,0.569325,0.580343,0.581757,0.563806,0.403000,0.101000,10168.000000,0.000000
e2e,json-canon,verify,bad-unicode-escape,invalid,5,0,5,1.381249,1.742916,1.779960,1.384124,0.831200,0.609800,10168.000000,0.000000
e2e,json-canon-rs,verify,bad-unicode-escape,invalid,5,0,5,0.581923,0.707873,0.724617,0.576943,0.310200,0.208600,10168.000000,0.000000
e2e,schubfach,verify,bad-unicode-escape,invalid,5,0,5,1.675085,1.793157,1.809357,1.577353,0.234400,1.409000,10168.000000,0.000000
e2e,schubfach-rs,verify,bad-unicode-escape,invalid,5,0,5,0.551587,0.605106,0.612540,0.562085,0.505800,0.000000,10168.000000,0.000000
e2e,json-canon,canonicalize,canonical-minimal,valid,5,5,5,1.579114,1.928267,1.972280,1.596540,0.203600,1.441600,10168.000000,0.004272
e2e,json-canon-rs,canonicalize,canonical-minimal,valid,5,5,5,0.617692,0.677758,0.686074,0.617916,0.323200,0.241800,10168.000000,0.010855
e2e,schubfach,canonicalize,canonical-minimal,valid,5,5,5,1.590740,1.771586,1.782370,1.551517,0.000000,1.600400,10168.000000,0.004390
e2e,schubfach-rs,canonicalize,canonical-minimal,valid,5,5,5,0.537557,0.629690,0.644252,0.537177,0.387400,0.081000,10168.000000,0.012603
e2e,json-canon,verify,canonical-minimal,valid,5,5,5,1.652588,1.746262,1.762340,1.507180,0.353000,1.215800,10168.000000,0.004550
e2e,json-canon-rs,verify,canonical-minimal,valid,5,5,5,0.630778,0.648402,0.648433,0.613096,0.235600,0.309600,10168.000000,0.010971
e2e,schubfach,verify,canonical-minimal,valid,5,5,5,1.661591,1.696276,1.701102,1.426879,0.172400,1.302000,10168.000000,0.004932
e2e,schubfach-rs,verify,canonical-minimal,valid,5,5,5,0.561814,0.602466,0.610208,0.559561,0.392200,0.107200,10168.000000,0.011970
e2e,json-canon,canonicalize,control-escapes,valid,5,5,5,1.811376,1.892735,1.892997,1.694334,0.457000,1.292400,10168.000000,0.033993
e2e,json-canon-rs,canonicalize,control-escapes,valid,5,5,5,0.637166,0.755092,0.758913,0.675727,0.369200,0.250600,10168.000000,0.083912
e2e,schubfach,canonicalize,control-escapes,valid,5,5,5,1.093618,1.680947,1.686544,1.284849,0.341600,0.991800,10168.000000,0.046393
e2e,schubfach-rs,canonicalize,control-escapes,valid,5,5,5,0.556588,0.591512,0.592035,0.561704,0.298800,0.198400,10168.000000,0.100384
e2e,json-canon,verify,control-escapes,valid,5,5,5,1.840588,1.995589,2.024404,1.760597,0.189200,1.623400,10168.000000,0.032404
e2e,json-canon-rs,verify,control-escapes,valid,5,5,5,0.600339,0.645428,0.653777,0.583464,0.223400,0.312000,10168.000000,0.097129
e2e,schubfach,verify,control-escapes,valid,5,5,5,1.301087,1.701741,1.709112,1.428894,0.178000,1.303600,10168.000000,0.040251
e2e,schubfach-rs,verify,control-escapes,valid,5,5,5,0.561807,0.601734,0.607092,0.565818,0.301000,0.206800,10168.000000,0.099650
e2e,json-canon,canonicalize,deep-64,valid,5,5,5,1.833720,1.968258,1.991728,1.725578,0.382200,1.397600,10168.000000,0.289080
e2e,json-canon-rs,canonicalize,deep-64,valid,5,5,5,0.633932,0.645907,0.647357,0.621079,0.356400,0.222200,10168.000000,0.784588
e2e,schubfach,canonicalize,deep-64,valid,5,5,5,1.657930,1.773781,1.785550,1.588172,0.000000,1.639800,10168.000000,0.310761
e2e,schubfach-rs,canonicalize,deep-64,valid,5,5,5,0.576502,0.619140,0.621808,0.558229,0.504400,0.000000,10168.000000,0.883066
e2e,json-canon,verify,deep-64,valid,5,5,5,1.754969,1.915290,1.945343,1.665952,0.438400,1.298400,10168.000000,0.298637
e2e,json-canon-rs,verify,deep-64,valid,5,5,5,0.636584,0.726466,0.738688,0.619857,0.206800,0.346000,10168.000000,0.810258
